what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436789177
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436789416
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436791304
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436791458
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436791625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436793625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.backwardHistory",1333436793630
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1333436798092
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436799603
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333436799832
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333436799973
