what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333521067337
opened,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1333521075556
activated,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1333521075965
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333521091562
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1333521092522
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1333521111256
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.linkWithEditor",1333521118777
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333521121798
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333521256784
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333522660213
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333522663432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1333522685870
